,cluster,cluster_label,seasonal_ndvi_integral,percentile_in_cluster,acres,estimated_yield_bu_ac,estimated_total_bushels,confidence
3109200002,1,"Corn-like (early peak, fast decline)",86.15477048208712,70.80472397692942,40.52388672914862,247.3925564795031,10025.307936409887,0.6327947858706764
3109200003,2,"Soybean-like (later peak, slower decline)",74.04793394037893,29.504453071477503,80.18095241765559,71.1100546114056,5701.671905214003,0.6990416907435856
3109300002,2,"Soybean-like (later peak, slower decline)",80.98894373885919,72.00274035167847,398.2685445837834,77.72349597217956,30954.823620803505,0.5177991810795259
3110100001,1,"Corn-like (early peak, fast decline)",84.71516320721287,59.269431474869535,157.45720972695054,245.84782904414905,38710.51317872006,0.5371042653991606
3110200001,1,"Corn-like (early peak, fast decline)",75.82853758900762,11.535292502059875,159.3596652400436,236.31230179324623,37658.64930587587,0.5381689819006562
3110300002,2,"Soybean-like (later peak, slower decline)",74.92641935864626,34.437086092715234,319.2450437975411,71.94708149491152,22968.749182948286,0.5929888729565248
3111100001,2,"Soybean-like (later peak, slower decline)",70.81180457853078,15.52865951130395,39.916345730030685,68.02664853767443,2715.375221885099,0.6366293858810518
3111100002,2,"Soybean-like (later peak, slower decline)",77.74557467631226,51.518611555149576,39.884217819211145,74.6331918623656,2976.6864807815664,0.5921783476888067
3111100003,1,"Corn-like (early peak, fast decline)",75.98009906121268,11.782477341389729,80.57638257986292,236.47493028807534,19054.29445343837,0.6439765048913226
3111200001,1,"Corn-like (early peak, fast decline)",87.20900344875173,78.13787421038177,117.50350567462736,248.52376956468544,29202.414167323797,0.6732259231096342
3111200002,1,"Corn-like (early peak, fast decline)",86.85577474904342,76.13293051359517,43.68581989607579,248.14474809618008,10840.406773486819,0.6233663179247751
3111300001,1,"Corn-like (early peak, fast decline)",84.05955278261925,53.99615490249931,160.02021989747143,245.14434592937926,39228.052142241075,0.6961807113281613
3111400003,1,"Corn-like (early peak, fast decline)",79.29677136514562,22.713540236198845,21.1990602914107,240.0337860895032,5088.490703286957,0.5870361401930664
3111400004,1,"Corn-like (early peak, fast decline)",75.19464297455777,10.216973358967318,68.56629041786368,235.63212017763905,16156.420383876957,0.5878843189195182
3111400005,1,"Corn-like (early peak, fast decline)",79.65373597030006,24.44383411150783,69.44332470319871,240.4168162593671,16695.343035608494,0.7085376006340868
3112100002,2,"Soybean-like (later peak, slower decline)",74.14762838735984,30.143868463119432,159.2983861830603,71.20504415878348,11342.848622587753,0.577047099582025
3112200001,2,"Soybean-like (later peak, slower decline)",76.19477461624174,42.42977848823932,160.78365802044584,73.15557901389985,11762.221598458578,0.653228858381857
3112300002,2,"Soybean-like (later peak, slower decline)",72.86317234251365,23.452843114866408,156.28429369244654,69.9812057001572,10936.963304594883,0.5632487528488395
3112400002,1,"Corn-like (early peak, fast decline)",76.9186514082395,14.254325734688273,151.30441637193806,237.48201575177922,35932.077792154356,0.7288431628221148
3113100002,1,"Corn-like (early peak, fast decline)",78.06203708042551,17.934633342488326,80.29755460602611,238.70889147534814,19167.740248185728,0.6303812271121082
3113100003,2,"Soybean-like (later peak, slower decline)",72.53824064524363,22.036994747659282,78.81836915063202,69.67160856824961,5491.402563450635,0.7219817467752401
3113200002,1,"Corn-like (early peak, fast decline)",84.73005047852021,59.379291403460584,65.92036371432808,245.8638033843927,16207.431343287213,0.6253120275805761
3113200004,1,"Corn-like (early peak, fast decline)",81.25022142685361,34.084042845372146,109.74541891956369,242.12987712528786,26572.644798057197,0.5648080603067804
3113300007,2,"Soybean-like (later peak, slower decline)",77.50121417355257,50.239780771865725,36.1070962439094,74.40036351277239,2686.381085937518,0.7975999431970866
3113300009,2,"Soybean-like (later peak, slower decline)",76.23714071681044,42.612468600137014,39.89018337334594,73.19594572276938,2919.7996970667473,0.6045948823263716
3113300010,2,"Soybean-like (later peak, slower decline)",77.62427983375558,51.130395067366976,76.66242414362911,74.51762131111978,5712.7014911274,0.7834480003160489
3113400006,1,"Corn-like (early peak, fast decline)",81.01740681611798,32.24388904147212,43.54832672805741,241.88006238564924,10533.471985773163,0.5616504278569815
3113400007,2,"Soybean-like (later peak, slower decline)",73.4497401481858,26.3758849052295,93.59276060174962,70.54009149625276,6602.041896234298,0.5214183446615748
3114100001,1,"Corn-like (early peak, fast decline)",84.70170417869576,59.13210656413074,39.46880282674529,245.8333872370212,9702.749489088912,0.7304196891724362
3114100004,1,"Corn-like (early peak, fast decline)",78.12600756424514,18.12688821752266,200.23122975910138,238.77753308555234,47810.71908856466,0.7171271090859606
3114200006,1,"Corn-like (early peak, fast decline)",77.04190912705808,14.611370502609173,79.08903073476708,237.6142737524168,18792.68259982425,0.6977924616150917
3114300002,2,"Soybean-like (later peak, slower decline)",85.06895894979934,90.4087691253711,80.5059916638277,81.61096222450013,6570.171444522564,0.7882508121630578
3114300005,1,"Corn-like (early peak, fast decline)",75.51754111161723,10.903597912661358,73.67745995144409,235.97859634502578,17386.303581608627,0.6463309121522844
3114400002,1,"Corn-like (early peak, fast decline)",85.68015341826012,67.4539961549025,39.93936814401142,246.88328286538862,9860.362322962863,0.6137798140638286
3114400007,1,"Corn-like (early peak, fast decline)",80.31961302854015,27.73963196923922,39.408392779790056,241.13131567763804,9502.597599731907,0.6158501003101929
3114400008,1,"Corn-like (early peak, fast decline)",77.96901102053329,17.63251853886295,80.01745872988475,238.6090726501543,19092.891623359796,0.5997366943354165
3115100001,2,"Soybean-like (later peak, slower decline)",77.09568775979153,47.95615437314456,79.39338342039756,74.01397518664716,5876.219910461268,0.5801990180380627
3115100003,2,"Soybean-like (later peak, slower decline)",79.52074875781679,62.45718200502398,79.94076400570013,76.32458980503476,6101.44602143615,0.689837305261698
3115200001,1,"Corn-like (early peak, fast decline)",83.4253588978059,49.27217797308432,39.89059554255364,244.46384319067886,9751.808293497626,0.7199021100297981
3115200002,1,"Corn-like (early peak, fast decline)",76.89812642621786,14.117000823949462,39.41025755478028,237.459992035039,9358.35944505696,0.599903777410394
3115200004,1,"Corn-like (early peak, fast decline)",81.09612237611272,32.87558363087064,39.99223991814685,241.96452575787256,9676.703365789463,0.644100766372048
3115300004,2,"Soybean-like (later peak, slower decline)",78.39631809971819,55.62913907284768,77.64159339720506,75.2532246236717,5842.780268059658,0.6521807438083721
3115300006,2,"Soybean-like (later peak, slower decline)",64.18487901844608,3.2199132221968485,40.386583383295296,61.71246877618928,2492.3557660185757,0.6117674642684285
3115300007,1,"Corn-like (early peak, fast decline)",84.36959608415613,56.33067838505905,39.23370115866513,245.47702860082072,9630.972381441692,0.6724119142062367
3115400002,2,"Soybean-like (later peak, slower decline)",73.10235341266035,24.70883763416305,78.81917694586122,70.20909905111728,5533.82340131951,0.742371278998749
3115400007,2,"Soybean-like (later peak, slower decline)",71.48597578268887,18.017812285910026,116.02581874346589,68.66900344787759,7967.377347337879,0.708876347242062
3116100002,2,"Soybean-like (later peak, slower decline)",80.9989583492364,72.02557661566567,636.8089473894117,77.73303796108371,49501.0940813789,0.5465305977552413
3117100003,1,"Corn-like (early peak, fast decline)",82.32540464015831,40.92282340016479,157.6696293559459,243.28357024466234,38358.430348867136,0.7016924986561385
3117200001,2,"Soybean-like (later peak, slower decline)",80.56812554996657,69.49075131308517,160.4781075403527,77.32253753866779,12408.574494423288,0.5251168828623882
3117300001,1,"Corn-like (early peak, fast decline)",77.09836074819347,14.803625377643503,316.8785489312209,237.67484747238893,75314.06078449986,0.5269328719335172
3118100004,2,"Soybean-like (later peak, slower decline)",76.77734931160664,45.76387303037223,141.9789223958462,73.71066014732658,10465.360096803874,0.5493294694472446
3118200001,2,"Soybean-like (later peak, slower decline)",79.04162784987919,59.762502854533,477.4906122070838,75.86808014414076,36226.29603500187,0.5319361353831421
3119100011,2,"Soybean-like (later peak, slower decline)",70.37840757761816,14.112811144096826,129.27398609165064,67.61370492648715,8740.693150271669,0.5941984624416882
3119100013,2,"Soybean-like (later peak, slower decline)",74.56858279563912,32.564512445763874,16.264487653249343,71.60613238305365,1164.637056041114,0.5771788823466786
3119200002,2,"Soybean-like (later peak, slower decline)",81.86965165705061,77.02671842886504,80.19436233621757,78.56264046873444,6300.280855839679,0.7556038125419939
